image_file,human_label,clean_top1_label,clean_top1_idx,clean_top1_prob,hc_top1_label,hc_top1_idx,hc_top1_prob,hc_success,hc_changed_pred,hc_linf,hc_l2,hc_num_pixels_changed,hc_changed_perc,hc_runtime_s,hc_epsilon
fish.jpg,goldfish,goldfish,1,0.9828678369522095,rock_beauty,392,0.48618951439857483,1,1,0.05,3546.807373046875,47600,0.9486607142857143,18.132197118000477,0.05
fish.jpg,goldfish,goldfish,1,0.9828678369522095,rock_beauty,392,0.5783681869506836,1,1,0.1,6488.53515625,47531,0.9472855548469388,8.579044657999475,0.1
fish.jpg,goldfish,goldfish,1,0.9828678369522095,rock_beauty,392,0.3804331123828888,1,1,0.2,8213.541015625,47595,0.9485610650510204,2.9157083259997307,0.2
fish.jpg,goldfish,goldfish,1,0.9828678369522095,brain_coral,109,0.7751351594924927,1,1,0.3,8012.8857421875,47400,0.9446747448979592,3.5656724050058983,0.3
castle.jpg,castle,castle,483,0.8645304441452026,stupa,832,0.4693363308906555,1,1,0.05,3872.692138671875,47702,0.9506935586734694,29.243182172998786,0.05
castle.jpg,castle,castle,483,0.8645304441452026,palace,698,0.31508776545524597,1,1,0.1,5069.7353515625,47354,0.9437579719387755,2.258548186000553,0.1
castle.jpg,castle,castle,483,0.8645304441452026,stupa,832,0.3118838667869568,1,1,0.2,7096.31494140625,47769,0.9520288584183674,3.415911201002018,0.2
castle.jpg,castle,castle,483,0.8645304441452026,stupa,832,0.7310492992401123,1,1,0.3,6006.77734375,43725,0.8714325573979592,1.7727828089991817,0.3
cup.jpeg,cup,cup,968,0.9116705656051636,cup,968,0.7777872085571289,0,0,0.05,2936.427001953125,47583,0.9483219068877551,261.4481344279993,0.05
cup.jpeg,cup,cup,968,0.9116705656051636,toilet_tissue,999,0.3829781115055084,1,1,0.1,7292.85986328125,47770,0.9520487882653061,89.18129128299915,0.1
cup.jpeg,cup,cup,968,0.9116705656051636,toilet_tissue,999,0.5317620635032654,1,1,0.2,10112.326171875,47755,0.9517498405612245,27.349485144004575,0.2
cup.jpeg,cup,cup,968,0.9116705656051636,coffee_mug,504,0.46687060594558716,1,1,0.3,6734.46142578125,46868,0.9340720663265306,111.91771902699838,0.3
goldfinch.jpeg,hummingbird,jay,17,0.2624797821044922,jay,17,0.26449155807495117,1,0,0.047058823529411764,27.331300735473633,5,9.964923469387755e-05,1.0615885209990665,0.05
goldfinch.jpeg,hummingbird,jay,17,0.2624797821044922,jay,17,0.33335554599761963,1,0,0.09803921568627451,983.4957885742188,1581,0.03150908801020408,1.0254118490047404,0.1
goldfinch.jpeg,hummingbird,jay,17,0.2624797821044922,jay,17,0.4061224162578583,1,0,0.2,1951.838134765625,1616,0.03220663265306122,1.0641614009946352,0.2
goldfinch.jpeg,hummingbird,jay,17,0.2624797821044922,jay,17,0.2912239134311676,1,0,0.27058823529411763,180.56578063964844,5,9.964923469387755e-05,1.0191979549999814,0.3
seashore.jpeg,seashore,seashore,978,0.4470938742160797,sandbar,977,0.2097558230161667,1,1,0.047058823529411764,1914.8892822265625,46499,0.9267179528061225,1.0653132750012446,0.05
seashore.jpeg,seashore,seashore,978,0.4470938742160797,studio_couch,831,0.9210790991783142,1,1,0.09803921568627451,3905.40478515625,45980,0.916374362244898,1.1108161860029213,0.1
seashore.jpeg,seashore,seashore,978,0.4470938742160797,studio_couch,831,0.6728581190109253,1,1,0.11764705882352941,4597.89990234375,47263,0.9419443558673469,1.110421673001838,0.2
seashore.jpeg,seashore,seashore,978,0.4470938742160797,studio_couch,831,0.7819616794586182,1,1,0.11764705882352941,4596.87744140625,47262,0.9419244260204082,1.098465317998489,0.3
bubble.jpeg,bubble,bubble,971,0.9997245669364929,bubble,971,0.9462012648582458,0,0,0.05,3508.770751953125,47594,0.9485411352040817,275.3064375929971,0.05
bubble.jpeg,bubble,bubble,971,0.9997245669364929,jellyfish,107,0.7398056983947754,1,1,0.1,7223.626953125,47722,0.9510921556122449,24.10988944699784,0.1
bubble.jpeg,bubble,bubble,971,0.9997245669364929,chest,492,0.7434475421905518,1,1,0.2,7288.22216796875,47451,0.9456911670918368,3.547541358995659,0.2
bubble.jpeg,bubble,bubble,971,0.9997245669364929,jellyfish,107,0.4909779131412506,1,1,0.3,7970.31201171875,47455,0.9457708864795918,4.601195091003319,0.3
goblet.jpeg,goblet,cocktail_shaker,503,0.7821557521820068,cocktail_shaker,503,0.7828459739685059,1,0,0.043137254901960784,30.099834442138672,5,9.964923469387755e-05,0.9867962060015998,0.05
goblet.jpeg,goblet,cocktail_shaker,503,0.7821557521820068,cocktail_shaker,503,0.7971346974372864,1,0,0.09803921568627451,740.5147094726562,850,0.016940369897959183,0.9799316229982651,0.1
goblet.jpeg,goblet,cocktail_shaker,503,0.7821557521820068,cocktail_shaker,503,0.7893737554550171,1,0,0.1803921568627451,113.76290893554688,5,9.964923469387755e-05,1.0387721239967505,0.2
goblet.jpeg,goblet,cocktail_shaker,503,0.7821557521820068,eggnog,969,0.8362361192703247,1,1,0.11764705882352941,4595.1865234375,45967,0.9161152742346939,1.0322478120069718,0.3
hay.jpeg,hay,hay,958,0.9700143933296204,bath_towel,434,0.5471035242080688,1,1,0.05,3939.69921875,47661,0.9498764349489796,45.39099521799653,0.05
hay.jpeg,hay,hay,958,0.9700143933296204,bath_towel,434,0.4864400327205658,1,1,0.1,6926.46337890625,47691,0.9504743303571429,7.47281438200298,0.1
hay.jpeg,hay,hay,958,0.9700143933296204,bath_towel,434,0.3198355436325073,1,1,0.2,6412.67919921875,47543,0.9475247130102041,2.018159500003094,0.2
hay.jpeg,hay,hay,958,0.9700143933296204,bath_towel,434,0.3185076117515564,1,1,0.11764705882352941,4629.90966796875,47288,0.9424426020408163,1.1294630769989453,0.3
water_bottle.jpeg,water jug,water_bottle,898,0.28373751044273376,paper_towel,700,0.4753653109073639,1,1,0.047058823529411764,1916.30712890625,46498,0.9266980229591837,1.023349552997388,0.05
water_bottle.jpeg,water jug,water_bottle,898,0.28373751044273376,water_bottle,898,0.28519684076309204,1,0,0.09411764705882353,56.68333053588867,5,9.964923469387755e-05,1.1038360570018995,0.1
water_bottle.jpeg,water jug,water_bottle,898,0.28373751044273376,paper_towel,700,0.6385691165924072,1,1,0.11764705882352941,4593.29931640625,43497,0.8668885522959183,1.3763348849970498,0.2
water_bottle.jpeg,water jug,water_bottle,898,0.28373751044273376,water_bottle,898,0.2830321490764618,1,0,0.24313725490196078,189.3013458251953,5,9.964923469387755e-05,1.057541976995708,0.3
viaduct.jpeg,viaduct,viaduct,888,0.9991100430488586,fire_screen,556,0.8113763332366943,1,1,0.05,3883.2861328125,47706,0.9507732780612245,34.05428506099997,0.05
viaduct.jpeg,viaduct,viaduct,888,0.9991100430488586,fire_screen,556,0.9211875200271606,1,1,0.1,5801.43701171875,43626,0.8694595025510204,8.636415093998949,0.1
viaduct.jpeg,viaduct,viaduct,888,0.9991100430488586,fire_screen,556,0.7671436071395874,1,1,0.2,6328.75830078125,47475,0.9461694834183674,1.9381892140008858,0.2
viaduct.jpeg,viaduct,viaduct,888,0.9991100430488586,fire_screen,556,0.7029157876968384,1,1,0.23137254901960785,6320.30615234375,46619,0.9291095344387755,1.9111891689972254,0.3
